,Unnamed: 0,Link,Brand,Dress name ,Price,Price Category,Color,Fabric,Outer fabric material,Lining,Care instructions,Collar,Cut,Fastening,Type of dress,Neckline,Consolidated Prints,Details,Dress length,Sleeve length,Consolidated sleeve length,Total length,Fit,Consolidated fit,Our model's height,Back width,Sheer?,Pockets?,Rhinestones?,Shoulderpads?,Backless?,User
0,768.0,https://www.zalando.co.uk/2nd-day-2nd-elli-day-dress-oatmeal-s3821c05v-b11.html,2nd Day,ELLI CRISPY ,189.99,4.0,white,Unknown,100% cotton,Unknown,"Do not tumble dry, machine wash at 30°C",Turn-down collar,Unknown,Button,Button down dresses,Unknown,Unknown,Unknown,Maxi/long,"25.0 "" (Size 8)",Long,"51.0 "" (Size 8)",Loose Fit,Loose fit,Unknown,"15.5 "" (Size 8)",No,No,No,No,No,dedoh@zavo.be
1,1774.0,https://www.zalando.co.uk/2nd-day-harvest-day-dress-jet-black-s3821c05q-q11.html,2nd Day,HARVEST  ,344.99,5.0,black,Unknown,100% leather,100% polyester,Clean with leather care products,Unknown,Unknown,Zip,Unknown,Round neckline,Plain,Unknown,Extra short,Elbow length,Elbow length,"36.0 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",No,No,No,No,No,dedoh@zavo.be
2,1145.0,https://www.zalando.co.uk/2nd-day-atomic-hollywood-glam-cocktail-dress-party-dress-black-s3821c060-q11.html,2nd Day,ATOMIC HOLLYWOOD GLAM ,209.99,5.0,black,Unknown,100% polyester,"97% polyester, 3% elastane",Dry clean only,Unknown,Unknown,Zip,Unknown,Low v-neck,Plain,Sequins,Calf length,Short,Short,"46.0 "" (Size 8)",Slim Fit,Slim fit,"Our model is 5' 11""  tall and is wearing size 8",Unknown,No,No,yes,No,Yes,dedoh@zavo.be
3,417.0,https://www.zalando.co.uk/elisabetta-franchi-womens-dress-cocktail-dress-party-dress-burronero-ef121c0b4-b11.html,Elisabetta Franchi,WOMEN'S DRESS ,414.99,5.0,white,Unknown,"96% polyester, 4% elastane","97% polyester, 3% elastane",Dry clean only,Unknown,Unknown,Zip,Unknown,Round neckline,Checked,"Zip fastening, slip",Short,Extra short,Short,Unknown,Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,dedoh@zavo.be
4,9.0,https://www.zalando.co.uk/jdy-jdymary-dress-day-dress-old-rose-jy121c0g3-j11.html,JDY,JDYMARY DRESS ,19.49,1.0,pink,Sweat,"65% polyester, 35% viscose",Unknown,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Hood,Unknown,Unknown,Hooded dresses,Unknown,Plain,Unknown,Knee length,"25.0 "" (Size S)",Long,"40.0 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size S",Unknown,No,No,No,No,No,dedoh@zavo.be
5,513.0,https://www.zalando.co.uk/love-moschino-day-dress-optical-white-lo921c084-a11.html,Love Moschino,Day dress,184.99,4.0,white,Sweat,100% cotton,Unknown,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Round neckline,Unknown,Unknown,Short,"24.0 "" (Size 8)",Long,"32.5 "" (Size 8)",Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,dedoh@zavo.be
6,3100.0,https://www.zalando.co.uk/Hugo Boss-donnara-day-dress-dark-red-bb121c0ef-g11.html,Hugo Boss,DONNARA ,349.0,5.0,burgundy,Unknown,"96% cotton, 4% elastane",Unknown,"Clean with leather care products, do not tumble dry, Machine wash on gentle cycle",Unknown,Unknown,Belt,Unknown,Low v-neck,Plain,Unknown,Knee length,Short,Short,Unknown,Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,dedoh@zavo.be
7,32.0,https://www.zalando.co.uk/abodi-cadmael-dress-cocktail-dress-party-dress-black-abi21c001-q11.html,ABODI,CADMAEL DRESS ,865.0,5.0,black/brown,Leather,100% polyester,"68% acetate, 32% polyester",Do not wash,Unknown,Unknown,Zip,Bodycon dresses,Low v-neck,Checked,Unknown,Knee length,"24.0 "" (Size 10)",Long,"43.5 "" (Size 10)",Bodycon,Slim fit,"Our model is 5' 11""  tall and is wearing size 10","14.0 "" (Size 10)",No,No,No,No,No,dedoh@zavo.be
8,2.0,https://www.zalando.co.uk/ragwear-day-dress-black-r5921c08p-q11.html,Ragwear,MASCARPONE ,43.99,2.0,blue,Viscose,100% viscose,Unknown,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Round neckline,Plain,Inseam pockets,Knee length,Extra short,Short,"37.5 "" (Size S)",Regular Fit,Regular fit,Unknown,"15.0 "" (Size S)",No,No,No,No,No,dedoh@zavo.be
9,69.0,https://www.zalando.co.uk/object-objmila-dress-day-dress-black-ob121c0pq-q11.html,Object,OBJMILA GIA  ,43.99,2.0,black,Unknown,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C",Unknown,Unknown,Unknown,Unknown,Low v-neck,Plain,Slip,Short,"22.0 "" (Size 8)",Long,"36.0 "" (Size 8)",Regular Fit,Regular fit,Unknown,"15.5 "" (Size 8)",No,No,No,No,No,dedoh@zavo.be
