,Unnamed: 0,Link,Brand,Dress name ,Price,Price Category,Color,Fabric,Outer fabric material,Lining,Care instructions,Collar,Cut,Fastening,Type of dress,Neckline,Consolidated Prints,Details,Dress length,Sleeve length,Consolidated sleeve length,Total length,Fit,Consolidated fit,Our model's height,Back width,Sheer?,Pockets?,Rhinestones?,Shoulderpads?,Backless?,User
0,768.0,https://www.zalando.co.uk/2nd-day-2nd-elli-day-dress-oatmeal-s3821c05v-b11.html,2nd Day,ELLI CRISPY ,189.99,4.0,white,Unknown,100% cotton,Unknown,"Do not tumble dry, machine wash at 30°C",Turn-down collar,Unknown,Button,Button down dresses,Unknown,Unknown,Unknown,Maxi/long,"25.0 "" (Size 8)",Long,"51.0 "" (Size 8)",Loose Fit,Loose fit,Unknown,"15.5 "" (Size 8)",No,No,No,No,No,Bieke @habraken.be
1,1145.0,https://www.zalando.co.uk/2nd-day-atomic-hollywood-glam-cocktail-dress-party-dress-black-s3821c060-q11.html,2nd Day,ATOMIC HOLLYWOOD GLAM ,209.99,5.0,black,Unknown,100% polyester,"97% polyester, 3% elastane",Dry clean only,Unknown,Unknown,Zip,Unknown,Low v-neck,Plain,Sequins,Calf length,Short,Short,"46.0 "" (Size 8)",Slim Fit,Slim fit,"Our model is 5' 11""  tall and is wearing size 8",Unknown,No,No,yes,No,Yes,Bieke @habraken.be
2,2269.0,https://www.zalando.co.uk/vero-moda-vmsimply-easy-34-short-dress-day-dress-ponderosa-pinesandy-ponderosa-pine-ve121c28m-m11.html,Vero Moda,VMSIMPLY EASY 3/4 WVN G ,23.39,1.0,black,Unknown,100% viscose,Unknown,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Low v-neck,Floral,Bust darts,Short,"17.5 "" (Size S)",Elbow length,"36.0 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size S","14.5 "" (Size S)",No,No,No,No,No,Bieke @habraken.be
3,661.0,https://www.zalando.co.uk/only-onlkarmen-dress-day-dress-night-skyrose-on321c0yh-k11.html,Only,ONLKARMEN DRESS ,25.99,1.0,black multi-coloured,Unknown,100% viscose,100% polyester,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur",Unknown,Unknown,Unknown,Unknown,V-neck,Floral,"Bust darts, slip",Short,Sleeveless,Sleeveless,"35.0 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","15.0 "" (Size 8)",No,No,No,No,No,Bieke @habraken.be
4,960.0,https://www.zalando.co.uk/jdy-jdybasil-dress-day-dress-palace-blue-jy121c0qg-k11.html,JDY,JDYBASIL DRESS  ,25.99,1.0,blue,Unknown,100% polyester,Unknown,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Low v-neck,Checked,Unknown,Short,Elbow length,Elbow length,"35.5 "" (Size 8)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size 8","13.5 "" (Size 8)",No,No,No,No,No,Bieke @habraken.be
5,1728.0,https://www.zalando.co.uk/jdy-jdybasil-dress-day-dress-black-jy121c0qg-q11.html,JDY,JDYBASIL DRESS  ,25.99,1.0,black/white,Unknown,100% polyester,Unknown,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Low v-neck,Checked,Unknown,Short,Elbow length,Elbow length,"35.5 "" (Size 8)",Loose Fit,Loose fit,"Our model is 5' 9""  tall and is wearing size 8","14.0 "" (Size 8)",No,No,No,No,No,Bieke @habraken.be
6,2608.0,https://www.zalando.co.uk/only-tall-onlpema-karmen-life-day-dress-medium-blue-denim-ond21c079-k11.html,Only,ONLPEMA KARMEN LIFE ,25.99,1.0,denim,Denim,100% lyocell,Unknown,"Do not tumble dry, machine wash at 30°C",Unknown,Unknown,Unknown,Unknown,Low v-neck,Unknown,Bust darts,Knee length,Sleeveless,Sleeveless,"39.0 "" (Size S)",Regular Fit,Regular fit,Unknown,"14.0 "" (Size S)",No,No,No,No,No,Bieke @habraken.be
7,672.0,https://www.zalando.co.uk/victoria-beckham-cami-floorlength-occasion-wear-black-v0921c02b-q11.html,Victoria Beckham,CAMI FLOORLENGTH ,870.0,5.0,black,Satin,"71% acetate, 29% viscose",Unknown,Dry clean only,Unknown,Unknown,Unknown,Unknown,Spaghetti straps,Plain,Unknown,Maxi/long,Spaghetti straps,Spaghetti straps,"61.5 "" (Size 4)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 4",Unknown,No,No,No,No,Yes,Bieke @habraken.be
8,130.0,https://www.zalando.co.uk/edc-by-esprit-day-dress-black-ed121c0y3-q11.html,Esprit,Day dress,29.99,1.0,black multi-coloured,Unknown,"95% viscose, 5% elastane",Unknown,"Do not bleach, do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Boat neckline (wide),Floral,Unknown,Thigh length,Long,Long,Unknown,Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Bieke @habraken.be
9,2252.0,https://www.zalando.co.uk/mango-day-dress-black-m9121c5fz-q11.html,Mango,Day dress,29.99,1.0,black/white,Unknown,100% viscose,Unknown,"Do not tumble dry, machine wash at 30°C, Dry cleanable",Unknown,Unknown,Unknown,Unknown,Low v-neck,Unknown,Unknown,Unknown,long,Long,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,No,No,Bieke @habraken.be
